city,microdistrict,floor,total_floors,area,rooms,price
Almaty,Medeu,10,12,50,2,21579814
Almaty,Medeu,5,5,102,4,48902036
Almaty,Esentai,10,12,91,3,63331685
Almaty,Samal-2,4,5,63,2,40746933
Almaty,Samal-2,9,16,116,4,73231443
Almaty,Orbita-1,4,5,125,4,73411603
Almaty,Aksay-1,11,12,99,3,51745248
Almaty,Esentai,16,21,63,2,45067173
Almaty,Samal-2,5,12,86,3,62477678
Almaty,Medeu,2,9,104,4,47431936
Almaty,Aksay-4,7,21,101,4,50492351
Almaty,Samal-2,5,5,102,4,81396038
Almaty,Medeu,3,5,103,4,54541872
Almaty,Esentai,8,12,72,3,50779003
Almaty,Samal-1,13,16,141,5,105007262
Almaty,Esentai,10,12,96,3,68451149
Almaty,Aksay-4,13,21,73,3,34420109
Almaty,Samal-1,3,5,61,2,42729800
Almaty,Samal-2,8,9,64,2,41275251
Almaty,Koktem-1,4,9,97,3,48782197
Almaty,Esentai,1,5,84,3,52384160
Almaty,Aksay-4,4,9,80,3,45953578
Almaty,Koktem-1,1,5,64,2,36578367
Almaty,Samal-2,4,5,145,5,99383343
Almaty,Orbita-1,2,9,144,6,70239293
Almaty,Aksay-4,9,12,63,2,28237847
Almaty,Koktem-1,4,9,163,6,91660853
Almaty,Samal-1,12,12,74,3,52164443
Almaty,Samal-1,2,21,161,6,118923319
Almaty,Aksay-1,10,12,151,6,79024001
Almaty,Samal-1,6,12,45,2,34091247
Almaty,Samal-1,7,12,77,3,54792592
Almaty,Samal-2,10,21,56,2,37763697
Almaty,Aksay-1,5,12,38,1,19054069
Almaty,Koktem-1,8,12,71,3,38506552
Almaty,Samal-2,9,12,70,3,51820615
Almaty,Samal-2,10,21,34,1,23508135
Almaty,Esentai,3,5,112,4,79710743
Almaty,Orbita-1,15,21,96,3,53642573
Almaty,Orbita-1,3,12,118,4,59067678
Almaty,Esentai,5,9,75,3,53540821
Almaty,Aksay-4,13,21,82,3,49852396
Almaty,Aksay-4,14,16,62,2,31864881
Almaty,Samal-2,14,16,64,2,45913331
Almaty,Esentai,3,12,36,1,25876344
Almaty,Aksay-4,5,9,56,2,31241148
Almaty,Koktem-1,9,9,79,3,44308884
Almaty,Medeu,7,16,162,6,82817779
Almaty,Medeu,2,9,105,4,43212485
Almaty,Aksay-4,3,5,77,3,37481498
Almaty,Koktem-1,9,9,47,2,25768806
Almaty,Samal-2,1,12,88,3,59556323
Almaty,Samal-2,12,16,61,2,40704074
Almaty,Orbita-1,6,9,51,2,27221908
Almaty,Orbita-1,5,5,66,2,34083642
Almaty,Samal-2,15,16,69,2,44427429
Almaty,Samal-1,1,5,155,5,110596479
Almaty,Samal-1,16,21,217,5,146423837
Almaty,Esentai,8,9,89,3,68555447
Almaty,Koktem-1,3,9,72,3,42786922
Almaty,Aksay-4,11,16,47,2,23045034
Almaty,Samal-2,2,12,113,4,71053708
Almaty,Koktem-1,1,21,71,3,39705615
Almaty,Koktem-1,1,5,51,2,30921428
Almaty,Esentai,3,5,85,3,57770095
Almaty,Samal-2,4,9,36,1,26698508
Almaty,Samal-2,5,5,104,4,68286067
Almaty,Medeu,16,21,65,2,33261216
Almaty,Aksay-1,11,12,88,3,44753223
Almaty,Aksay-4,1,16,47,2,22101506
Almaty,Medeu,4,16,47,2,24782598
Almaty,Samal-2,16,16,94,3,70857233
Almaty,Medeu,14,21,84,3,41075235
Almaty,Aksay-4,11,12,84,3,39107483
Almaty,Orbita-1,9,21,131,4,83433276
Almaty,Esentai,9,16,72,3,47263515
Almaty,Samal-2,1,5,104,4,75374716
Almaty,Koktem-1,1,5,114,4,71081464
Almaty,Medeu,6,16,75,3,41918630
Almaty,Orbita-1,12,16,108,4,53559084
Almaty,Koktem-1,8,12,117,4,59742823
Almaty,Orbita-1,1,16,78,3,49585315
Almaty,Samal-2,20,21,62,2,42779376
Almaty,Aksay-4,3,16,105,4,42835410
Almaty,Aksay-4,8,16,116,4,52209820
Almaty,Aksay-4,13,21,81,3,48151579
Almaty,Medeu,12,16,139,4,67605814
Almaty,Esentai,4,21,55,2,34353268
Almaty,Orbita-1,1,12,68,2,41552402
Almaty,Orbita-1,5,5,89,3,44392081
Almaty,Esentai,1,5,56,2,38720762
Almaty,Koktem-1,11,16,129,4,76371999
Almaty,Esentai,7,16,97,3,63993946
Almaty,Samal-2,2,5,127,4,75957909
Almaty,Samal-1,9,9,66,2,46323888
Almaty,Esentai,5,12,76,3,56916411
Almaty,Samal-1,13,16,135,4,92196158
Almaty,Koktem-1,3,16,67,2,40042668
Almaty,Aksay-1,2,21,62,2,37718817
Almaty,Aksay-4,14,21,78,3,40575798
Almaty,Orbita-1,3,9,67,2,32070130
Almaty,Esentai,8,12,39,1,27248297
Almaty,Medeu,5,12,62,2,34999559
Almaty,Samal-2,4,9,143,6,112367255
Almaty,Samal-2,7,9,69,2,48804662
Almaty,Orbita-1,20,21,80,3,40528310
Almaty,Samal-2,1,12,68,2,43978469
Almaty,Medeu,14,21,92,3,51967346
Almaty,Orbita-1,1,12,184,5,97356396
Almaty,Medeu,3,9,164,5,83054118
Almaty,Esentai,13,21,50,2,28924694
Almaty,Samal-2,6,9,47,2,31232813
Almaty,Aksay-1,1,12,35,1,21073621
Almaty,Orbita-1,5,9,77,3,48219391
Almaty,Koktem-1,8,16,77,3,37189118
Almaty,Medeu,10,16,65,2,32613385
Almaty,Orbita-1,12,12,147,5,86007534
Almaty,Samal-2,6,12,55,2,38867841
Almaty,Koktem-1,14,16,46,2,24189307
Almaty,Aksay-4,3,5,93,3,47901542
Almaty,Medeu,5,5,117,4,56025869
Almaty,Medeu,13,16,146,5,77468202
Almaty,Aksay-4,6,12,51,2,17668564
Almaty,Samal-1,10,16,51,2,34617274
Almaty,Samal-1,3,9,93,3,64343427
Almaty,Aksay-4,10,12,87,3,45088485
Almaty,Orbita-1,12,16,67,2,39399994
Almaty,Esentai,2,12,137,4,74677691
Almaty,Esentai,5,16,150,6,92758364
Almaty,Aksay-1,6,16,65,2,34613962
Almaty,Aksay-1,12,21,106,4,57072735
Almaty,Orbita-1,1,21,57,2,33038721
Almaty,Aksay-1,8,12,48,2,29372047
Almaty,Aksay-4,7,21,181,5,87170240
Almaty,Esentai,3,5,54,2,43820026
Almaty,Koktem-1,5,21,48,2,28036987
Almaty,Koktem-1,5,5,80,3,41778907
Almaty,Medeu,9,9,116,4,58220420
Almaty,Aksay-1,12,16,34,1,15151681
Almaty,Koktem-1,7,12,54,2,32704555
Almaty,Aksay-4,5,5,53,2,24709092
Almaty,Samal-1,16,16,75,3,60067154
Almaty,Orbita-1,1,5,44,1,21535421
Almaty,Aksay-4,3,9,105,4,46628650
Almaty,Medeu,2,5,70,3,33319249
Almaty,Aksay-1,8,21,148,6,69815216
Almaty,Koktem-1,5,21,39,1,17312382
Almaty,Samal-1,7,12,102,4,65765649
Almaty,Aksay-1,2,9,134,4,63959913
Almaty,Samal-1,7,21,89,3,59577965
Almaty,Esentai,14,21,62,2,41814085
Almaty,Esentai,5,16,181,5,125399881
Almaty,Samal-1,4,12,35,1,23856520
Almaty,Orbita-1,3,16,95,3,55356613
Almaty,Koktem-1,7,21,199,5,112529842
Almaty,Samal-2,8,16,80,3,61303186
Almaty,Aksay-1,6,9,50,2,26688774
Almaty,Samal-1,6,12,148,5,97199768
Almaty,Medeu,5,16,101,4,45527599
Almaty,Medeu,10,21,83,3,44750095
Almaty,Orbita-1,8,9,139,4,68270113
Almaty,Samal-1,11,12,105,4,72004210
Almaty,Esentai,3,12,92,3,66336432
Almaty,Medeu,10,16,113,4,55149943
Almaty,Esentai,9,21,124,4,85399998
Almaty,Aksay-1,9,12,135,4,72749711
Almaty,Aksay-1,9,16,77,3,40252551
Almaty,Samal-2,13,16,91,3,61870596
Almaty,Samal-1,19,21,69,2,51628456
Almaty,Aksay-1,9,21,53,2,27778551
Almaty,Aksay-1,6,9,56,2,29794487
Almaty,Medeu,15,21,199,6,104268538
Almaty,Samal-1,9,21,121,4,97529437
Almaty,Koktem-1,12,16,67,2,37527984
Almaty,Medeu,4,12,118,4,59199050
Almaty,Koktem-1,7,16,233,5,140246837
Almaty,Koktem-1,5,9,86,3,44351597
Almaty,Orbita-1,9,9,47,2,26232449
Almaty,Aksay-4,5,5,132,4,73451858
Almaty,Samal-1,15,16,70,3,42317808
Almaty,Koktem-1,3,5,102,4,53559221
Almaty,Orbita-1,7,16,66,2,32005566
Almaty,Aksay-1,2,5,102,4,51928740
Almaty,Samal-2,8,16,82,3,56776933
Almaty,Aksay-4,9,9,49,2,27571650
Almaty,Aksay-1,21,21,48,2,19532295
Almaty,Esentai,18,21,60,2,39287114
Almaty,Aksay-1,1,12,198,6,96345585
Almaty,Samal-1,13,21,50,2,36799394
Almaty,Medeu,12,16,40,1,21728487
Almaty,Esentai,3,9,106,4,67704665
Almaty,Esentai,4,5,80,3,53487608
Almaty,Aksay-4,3,5,73,3,42343314
Almaty,Orbita-1,2,9,48,2,27573425
Almaty,Aksay-4,9,12,94,3,50326087
Almaty,Esentai,7,16,130,4,92719799
Almaty,Samal-2,10,16,141,5,94068895
Almaty,Medeu,12,12,50,2,23926888
Almaty,Koktem-1,5,5,162,5,96944840
Almaty,Koktem-1,1,5,66,2,39507014
Almaty,Samal-1,5,9,202,5,138670946
Almaty,Aksay-4,3,5,163,5,88459904
Almaty,Aksay-1,11,21,86,3,37647691
Almaty,Medeu,14,21,52,2,27684292
Almaty,Orbita-1,11,21,117,4,64087220
Almaty,Koktem-1,10,12,46,2,22395629
Almaty,Samal-1,6,12,115,4,79592954
Almaty,Medeu,8,12,166,6,85308441
Almaty,Samal-1,7,9,44,1,27136724
Almaty,Samal-2,8,21,103,4,78002818
Almaty,Orbita-1,4,5,83,3,49247307
Almaty,Samal-2,7,9,64,2,42909385
Almaty,Aksay-4,3,12,52,2,25614735
Almaty,Orbita-1,14,16,127,4,72857951
Almaty,Samal-1,1,5,84,3,57264734
Almaty,Aksay-4,10,12,89,3,44794119
Almaty,Aksay-1,2,9,82,3,38841123
Almaty,Medeu,2,5,243,5,113697334
Almaty,Aksay-4,3,5,84,3,36637553
Almaty,Samal-1,2,5,87,3,60962293
Almaty,Esentai,6,9,73,3,56432743
Almaty,Samal-1,3,12,116,4,83411218
Almaty,Esentai,6,21,52,2,38326857
Almaty,Aksay-1,4,9,148,5,73651766
Almaty,Esentai,4,5,56,2,44092616
Almaty,Medeu,5,5,63,2,33834203
Almaty,Aksay-4,4,16,128,4,55550507
Almaty,Aksay-4,4,5,79,3,41790436
Almaty,Aksay-4,8,16,62,2,33115716
Almaty,Aksay-1,7,12,128,4,62216262
Almaty,Samal-2,4,9,96,3,66374649
Almaty,Esentai,6,9,63,2,46133633
Almaty,Orbita-1,9,9,178,5,93519922
Almaty,Medeu,9,21,50,2,27160978
Almaty,Samal-2,8,12,68,2,50172319
Almaty,Koktem-1,4,21,126,4,69264745
Almaty,Medeu,1,5,98,3,46423553
Almaty,Esentai,4,5,139,4,94306987
Almaty,Aksay-1,12,16,125,4,71025512
Almaty,Samal-1,1,9,92,3,68298046
Almaty,Aksay-4,3,5,58,2,28500242
Almaty,Aksay-4,7,21,44,1,23365644
Almaty,Koktem-1,3,21,107,4,60153566
Almaty,Esentai,1,16,91,3,69292927
Almaty,Koktem-1,15,16,49,2,25093252
Almaty,Aksay-4,5,5,84,3,46550029
Almaty,Esentai,9,12,134,4,85402567
Almaty,Samal-2,3,5,62,2,41301829
Almaty,Samal-2,7,9,158,6,114166609
Almaty,Aksay-4,9,12,182,5,90345477
Almaty,Aksay-4,2,9,41,1,22316430
Almaty,Medeu,6,9,76,3,38865514
Almaty,Orbita-1,6,12,60,2,39634210
Almaty,Samal-1,7,16,48,2,35115404
Almaty,Aksay-1,14,21,59,2,31740354
Almaty,Aksay-4,1,21,67,2,38335055
Almaty,Koktem-1,5,12,54,2,32660677
Almaty,Samal-1,15,21,104,4,70602305
Almaty,Aksay-4,6,16,85,3,49601114
Almaty,Samal-1,1,9,107,4,71100815
Almaty,Orbita-1,1,5,123,4,66945994
Almaty,Samal-2,11,12,64,2,45630045
Almaty,Aksay-4,5,5,108,4,46922512
Almaty,Orbita-1,10,12,118,4,70351665
Almaty,Medeu,2,16,169,6,80089475
Almaty,Esentai,3,5,71,3,48822540
Almaty,Aksay-4,3,12,64,2,33082828
Almaty,Samal-2,2,5,97,3,67864206
Almaty,Samal-1,7,12,52,2,35690148
Almaty,Aksay-1,4,21,64,2,31466118
Almaty,Koktem-1,6,9,75,3,42720316
Almaty,Aksay-4,7,12,58,2,29090083
Almaty,Medeu,12,12,63,2,27168279
Almaty,Samal-1,3,12,59,2,36565972
Almaty,Koktem-1,4,16,50,2,26528304
Almaty,Samal-2,5,9,81,3,59867483
Almaty,Samal-2,9,12,67,2,48766278
Almaty,Aksay-1,2,5,61,2,28644385
Almaty,Medeu,1,9,76,3,40717899
Almaty,Aksay-4,8,9,90,3,44865882
Almaty,Orbita-1,6,12,60,2,29826190
Almaty,Samal-1,11,16,91,3,65917733
Almaty,Aksay-4,11,21,61,2,32055121
Almaty,Koktem-1,2,5,59,2,28929532
Almaty,Koktem-1,4,21,124,4,67185471
Almaty,Koktem-1,2,12,179,6,103521140
Almaty,Samal-1,5,12,100,4,64928924
Almaty,Aksay-1,11,16,53,2,21856200
Almaty,Orbita-1,13,16,62,2,36231449
Almaty,Esentai,3,5,98,3,64027716
Almaty,Orbita-1,15,16,86,3,52142303
Almaty,Aksay-4,8,9,116,4,60742327
Almaty,Aksay-1,7,12,126,4,64164304
Almaty,Koktem-1,5,12,93,3,57519957
Almaty,Samal-1,4,16,59,2,39141020
Almaty,Medeu,6,9,162,5,84406347
Almaty,Orbita-1,6,9,75,3,41710233
Almaty,Koktem-1,14,16,65,2,33397637
Almaty,Esentai,12,12,128,4,86566198
Almaty,Aksay-4,4,5,70,3,35571179
Almaty,Aksay-1,3,16,83,3,38498850
Almaty,Aksay-1,3,12,109,4,59151114
Almaty,Samal-2,7,9,99,3,59690382
Almaty,Koktem-1,20,21,60,2,30937847
Almaty,Samal-1,2,5,63,2,42143415
Almaty,Koktem-1,2,5,63,2,38563677
Almaty,Koktem-1,11,16,74,3,38928301
Almaty,Orbita-1,3,21,88,3,47579077
Almaty,Samal-1,9,16,46,2,32834764
Almaty,Orbita-1,4,5,35,1,18320646
Almaty,Samal-1,2,5,51,2,37150043
Almaty,Aksay-1,7,16,119,4,71374221
Almaty,Koktem-1,5,21,53,2,29508646
Almaty,Samal-2,8,9,85,3,57888817
Almaty,Samal-2,2,5,50,2,35563141
Almaty,Aksay-4,2,16,165,6,85285221
Almaty,Orbita-1,6,16,92,3,53890754
Almaty,Koktem-1,6,16,105,4,54670722
Almaty,Aksay-4,6,12,94,3,44194160
Almaty,Aksay-1,14,21,42,1,21286854
Almaty,Orbita-1,9,12,51,2,29614353
Almaty,Orbita-1,4,9,35,1,21823834
Almaty,Esentai,4,5,91,3,58986373
Almaty,Aksay-1,5,21,92,3,46607062
Almaty,Medeu,5,9,74,3,40127084
Almaty,Samal-1,4,16,141,5,97908087
Almaty,Samal-1,9,9,73,3,53870237
Almaty,Medeu,3,21,159,6,82188540
Almaty,Esentai,8,16,79,3,61234310
Almaty,Orbita-1,1,5,130,4,69901030
Almaty,Aksay-4,19,21,57,2,29506685
Almaty,Aksay-1,9,16,138,4,73244320
Almaty,Orbita-1,6,9,68,2,36431423
Almaty,Medeu,8,21,53,2,26408085
Almaty,Koktem-1,13,16,39,1,19989295
Almaty,Medeu,5,5,112,4,58294984
Almaty,Medeu,3,5,131,4,49882790
Almaty,Medeu,13,21,42,1,20287446
Almaty,Esentai,17,21,74,3,57050431
Almaty,Esentai,3,5,129,4,86181661
Almaty,Esentai,2,5,168,5,104093683
Almaty,Esentai,3,9,61,2,41869242
Almaty,Samal-2,5,5,45,2,25127649
Almaty,Aksay-4,4,5,91,3,41970567
Almaty,Aksay-1,15,16,50,2,27911663
Almaty,Aksay-4,5,21,94,3,49272167
Almaty,Medeu,7,12,158,6,76611638
Almaty,Koktem-1,9,9,140,5,75068591
Almaty,Aksay-1,8,9,43,1,22810480
Almaty,Aksay-4,9,16,68,2,37594215
Almaty,Aksay-4,6,12,109,4,54851020
Almaty,Samal-1,12,21,129,4,85593663
Almaty,Aksay-4,3,5,66,2,35750001
Almaty,Medeu,4,21,78,3,42796127
Almaty,Medeu,14,21,82,3,34397921
Almaty,Esentai,3,5,119,4,79514468
Almaty,Koktem-1,12,12,102,4,50094655
Almaty,Medeu,5,9,125,4,78037626
Almaty,Samal-1,5,5,105,4,73253021
Almaty,Medeu,10,21,44,1,25840916
Almaty,Medeu,20,21,75,3,35038387
Almaty,Aksay-4,1,21,40,1,18956466
Almaty,Medeu,11,21,47,2,20543653
Almaty,Aksay-1,10,12,64,2,32252952
Almaty,Aksay-1,7,16,43,1,18619532
Almaty,Medeu,14,21,99,3,48827159
Almaty,Koktem-1,5,12,107,4,51806745
Almaty,Samal-2,6,12,46,2,31010584
Almaty,Samal-2,1,5,78,3,47798992
Almaty,Samal-2,1,9,59,2,45131493
Almaty,Samal-1,4,9,70,3,49315145
Almaty,Samal-2,10,21,89,3,67893107
Almaty,Medeu,8,16,43,1,20656187
Almaty,Koktem-1,2,21,105,4,60929105
Almaty,Samal-2,5,21,138,4,100114709
Almaty,Samal-2,11,12,94,3,56447252
Almaty,Esentai,2,9,57,2,42122352
Almaty,Samal-1,14,16,127,4,94113235
Almaty,Koktem-1,11,16,58,2,32322999
Almaty,Medeu,4,5,76,3,37931089
Almaty,Koktem-1,2,9,65,2,38511206
Almaty,Aksay-4,15,21,99,3,45866155
Almaty,Esentai,20,21,95,3,73043635
Almaty,Aksay-4,2,5,52,2,26423972
Almaty,Esentai,7,9,161,6,95506811
Almaty,Aksay-1,2,9,158,6,102401489
Almaty,Koktem-1,8,9,84,3,46947215
Almaty,Medeu,10,12,38,1,19270166
Almaty,Aksay-1,2,5,35,1,14655297
Almaty,Samal-1,5,9,41,1,29467695
Almaty,Koktem-1,2,9,95,3,54032280
Almaty,Koktem-1,1,9,85,3,43547974
Almaty,Medeu,4,5,103,4,44058778
Almaty,Aksay-1,3,5,118,4,70837810
Almaty,Aksay-4,1,5,83,3,39991009
Almaty,Orbita-1,9,9,157,6,94926421
Almaty,Samal-1,11,12,75,3,58570005
Almaty,Koktem-1,2,5,82,3,47105243
Almaty,Samal-2,6,16,99,3,71824988
Almaty,Medeu,2,5,117,4,54847270
Almaty,Medeu,6,12,136,4,62964667
Almaty,Samal-2,8,16,143,5,88532725
Almaty,Aksay-4,3,21,123,4,70100676
Almaty,Samal-2,4,9,111,4,77807565
Almaty,Samal-1,4,16,43,1,31647707
Almaty,Orbita-1,2,12,169,6,81058370
Almaty,Samal-1,4,9,74,3,50322128
Almaty,Medeu,16,16,39,1,18575596
Almaty,Samal-2,6,9,114,4,87671281
Almaty,Aksay-4,1,12,147,6,68334949
Almaty,Samal-2,4,12,74,3,51100254
Almaty,Aksay-1,6,9,138,4,67023959
Almaty,Orbita-1,6,21,123,4,75468700
Almaty,Samal-2,12,12,77,3,49968253
Almaty,Aksay-4,9,9,52,2,25496485
Almaty,Aksay-4,5,9,47,2,25253695
Almaty,Koktem-1,4,12,59,2,31079378
Almaty,Samal-2,3,5,68,2,40557988
Almaty,Orbita-1,1,16,87,3,45533803
Almaty,Aksay-1,17,21,50,2,24793716
Almaty,Samal-2,2,9,38,1,27110169
Almaty,Orbita-1,9,16,64,2,36664597
Almaty,Samal-2,2,5,117,4,75393710
Almaty,Aksay-1,2,5,200,6,113972264
Almaty,Koktem-1,1,5,114,4,66012529
Almaty,Samal-1,6,16,90,3,68230168
Almaty,Koktem-1,5,5,98,3,56880321
Almaty,Aksay-4,11,12,87,3,51876473
Almaty,Medeu,8,9,206,6,99533587
Almaty,Aksay-1,3,21,52,2,25906853
Almaty,Esentai,1,5,162,5,120638549
Almaty,Medeu,10,16,61,2,27347105
Almaty,Medeu,2,5,43,1,19435900
Almaty,Orbita-1,2,5,94,3,48636370
Almaty,Medeu,8,16,123,4,54874137
Almaty,Samal-2,12,16,190,6,132686259
Almaty,Esentai,3,9,58,2,37469761
Almaty,Samal-2,1,5,134,4,100869966
Almaty,Medeu,3,9,54,2,28666070
Almaty,Samal-1,8,21,94,3,62571033
Almaty,Aksay-4,2,5,48,2,23514386
Almaty,Samal-1,2,12,71,3,49260762
Almaty,Koktem-1,4,12,53,2,26344965
Almaty,Aksay-4,20,21,71,3,33440490
Almaty,Koktem-1,8,12,111,4,61862939
Almaty,Aksay-4,6,16,180,5,78112094
Almaty,Koktem-1,5,9,55,2,26983471
Almaty,Esentai,12,16,105,4,76371727
Almaty,Medeu,4,5,77,3,33539477
Almaty,Koktem-1,10,21,51,2,29654167
Almaty,Medeu,13,21,150,6,77067263
Almaty,Medeu,14,21,75,3,37672510
Almaty,Aksay-4,5,9,109,4,59639630
Almaty,Esentai,3,5,120,4,78565216
Almaty,Koktem-1,3,5,81,3,44399249
Almaty,Aksay-4,9,12,49,2,23679732
Almaty,Samal-1,12,16,109,4,77371040
Almaty,Orbita-1,5,5,106,4,53583822
Almaty,Samal-1,3,16,84,3,56719468
Almaty,Samal-2,9,21,77,3,53046705
Almaty,Orbita-1,3,16,70,3,40225093
Almaty,Aksay-4,12,16,68,2,35724363
Almaty,Orbita-1,1,16,62,2,33845013
Almaty,Samal-2,16,16,44,1,31064650
Almaty,Medeu,5,16,73,3,43779359
Almaty,Koktem-1,10,21,59,2,32221425
Almaty,Samal-2,12,21,126,4,97709529
Almaty,Samal-2,6,9,43,1,29714143
Almaty,Samal-2,16,16,85,3,62149480
Almaty,Orbita-1,9,21,107,4,61345400
Almaty,Esentai,2,9,36,1,28092634
Almaty,Orbita-1,6,9,94,3,55130210
Almaty,Aksay-1,1,12,110,4,45609118
Almaty,Samal-1,5,5,52,2,35387550
Almaty,Medeu,13,21,59,2,30071605
Almaty,Aksay-4,8,12,118,4,62035408
Almaty,Aksay-1,2,12,84,3,45297777
Almaty,Koktem-1,2,5,70,3,35774945
Almaty,Samal-1,6,12,52,2,38721680
Almaty,Medeu,4,5,41,1,18271700
Almaty,Esentai,3,21,91,3,66069137
Almaty,Samal-1,1,9,88,3,61136809
Almaty,Samal-2,4,12,74,3,47661463
Almaty,Koktem-1,1,16,115,4,62668113
Almaty,Aksay-1,6,12,146,5,78969594
Almaty,Aksay-4,3,16,44,1,21733729
Almaty,Aksay-4,7,12,90,3,41248120
Almaty,Koktem-1,9,12,96,3,53710372
Almaty,Aksay-1,6,16,124,4,75547588
Almaty,Koktem-1,4,9,128,4,69692572
Almaty,Samal-2,3,5,146,6,86017222
Almaty,Aksay-1,9,16,95,3,44427527
Almaty,Medeu,9,12,41,1,21430505
Almaty,Medeu,10,16,66,2,32103538
Almaty,Orbita-1,20,21,78,3,45194437
Almaty,Samal-1,9,12,65,2,41468848
Almaty,Aksay-1,6,9,66,2,36671461
Almaty,Samal-1,5,12,58,2,40207795
Almaty,Aksay-4,6,9,49,2,21640398
Almaty,Esentai,1,9,74,3,51930507
Almaty,Aksay-4,1,16,110,4,57626806
Almaty,Aksay-4,3,21,53,2,29437378
Almaty,Aksay-1,7,12,182,5,94512327
Almaty,Koktem-1,11,21,81,3,35541244
Almaty,Aksay-4,2,12,47,2,28170098
Almaty,Aksay-4,17,21,137,4,58084831
Almaty,Aksay-4,1,9,67,2,35230332
Almaty,Orbita-1,10,21,40,1,21935438
Almaty,Samal-2,1,5,145,6,94177832
Almaty,Aksay-1,19,21,69,2,31776782
Almaty,Koktem-1,3,9,59,2,35058097
Almaty,Samal-1,7,16,85,3,63303452
Almaty,Samal-1,15,16,49,2,30696273
Almaty,Samal-1,15,21,37,1,2792039
Almaty,Aksay-1,3,12,66,2,30094655
Almaty,Medeu,4,9,108,4,50517386
Almaty,Aksay-4,11,12,53,2,24142172
Almaty,Samal-1,9,12,51,2,36570765
Almaty,Samal-1,5,21,52,2,32028420
Almaty,Samal-2,5,5,59,2,34057828
Almaty,Aksay-4,4,5,62,2,29613834
Almaty,Samal-1,5,12,91,3,61116474
Almaty,Aksay-4,11,12,149,5,81757219
Almaty,Orbita-1,14,21,95,3,55202466
Almaty,Aksay-4,2,9,76,3,41753874
Almaty,Samal-2,9,16,120,4,76330123
Almaty,Esentai,9,9,234,6,162525794
Almaty,Orbita-1,1,5,65,2,35396764
Almaty,Aksay-1,7,12,37,1,16439989
Almaty,Samal-1,4,9,56,2,41455625
Almaty,Samal-1,2,5,110,4,8037245
Almaty,Aksay-1,4,16,181,6,85528381
Almaty,Medeu,3,12,82,3,44542086
Almaty,Koktem-1,6,9,101,4,53512346
Almaty,Aksay-1,10,16,102,4,43439687
Almaty,Koktem-1,11,12,104,4,58355095
Almaty,Samal-2,9,21,62,2,46657753
Almaty,Koktem-1,5,12,54,2,30470578
Almaty,Aksay-4,1,12,84,3,47784159
Almaty,Medeu,12,16,79,3,37298379
Almaty,Samal-2,5,5,43,1,26589999
Almaty,Esentai,4,16,76,3,55455515
Almaty,Aksay-1,9,12,107,4,50263748
Almaty,Orbita-1,8,9,82,3,44987188
Almaty,Samal-2,19,21,102,4,76059396
Almaty,Esentai,9,16,62,2,43342006
Almaty,Samal-2,9,9,100,4,72262657
Almaty,Koktem-1,4,9,100,4,53833957
Almaty,Orbita-1,4,9,94,3,51602250
Almaty,Samal-2,10,12,77,3,52054487
Almaty,Orbita-1,4,9,62,2,32573689
Almaty,Koktem-1,8,9,42,1,23279168
Almaty,Aksay-4,9,12,86,3,44393962
Almaty,Medeu,3,5,90,3,51577726
Almaty,Medeu,7,12,146,6,70278736
Almaty,Aksay-4,11,21,133,4,79933326
Almaty,Medeu,5,9,109,4,66535884
Almaty,Esentai,2,12,68,2,50215435
Almaty,Esentai,17,21,53,2,33017910
Almaty,Medeu,14,16,63,2,33689248
Almaty,Koktem-1,12,16,131,4,81458210
Almaty,Orbita-1,1,5,72,3,42109035
Almaty,Aksay-1,19,21,56,2,25656622
Almaty,Orbita-1,21,21,43,1,24461043
Almaty,Koktem-1,1,5,119,4,58817095
Almaty,Esentai,16,16,82,3,64336522
Almaty,Medeu,1,9,67,2,33649435
Almaty,Esentai,9,21,69,2,56721187
Almaty,Aksay-4,12,12,209,6,98601461
Almaty,Medeu,3,5,123,4,61313022
Almaty,Aksay-1,2,16,89,3,49493488
Almaty,Orbita-1,13,21,108,4,65616098
Almaty,Samal-1,13,21,74,3,55404770
Almaty,Aksay-4,5,9,95,3,42742296
Almaty,Aksay-1,2,9,160,6,76267048
Almaty,Aksay-1,1,9,53,2,23537139
Almaty,Samal-1,2,9,188,5,130186913
Almaty,Samal-2,15,16,40,1,30289212
Almaty,Aksay-4,1,9,140,5,63246471
Almaty,Aksay-1,14,21,52,2,32270359
Almaty,Samal-1,3,9,80,3,63500901
Almaty,Esentai,1,12,56,2,42681599
Almaty,Orbita-1,3,5,69,2,40890250
Almaty,Samal-1,11,12,82,3,55278811
Almaty,Samal-2,15,16,150,6,103269667
Almaty,Medeu,10,16,212,5,126057232
Almaty,Koktem-1,12,12,91,3,49750933
Almaty,Orbita-1,12,12,91,3,54408872
Almaty,Samal-2,3,12,118,4,84787898
Almaty,Esentai,9,16,54,2,36414556
Almaty,Medeu,10,12,182,5,97199232
Almaty,Samal-2,4,12,95,3,57098230
Almaty,Samal-1,11,21,38,1,25079666
Almaty,Orbita-1,2,5,96,3,53019020
Almaty,Orbita-1,1,9,68,2,35387621
Almaty,Koktem-1,14,21,75,3,38217524
Almaty,Koktem-1,9,16,68,2,35597124
Almaty,Samal-2,6,9,138,4,94523762
Almaty,Samal-1,3,9,45,2,33683385
Almaty,Orbita-1,4,9,114,4,56824910
